,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,last_name,first_name,player_id_x,display_team_name,year_x,primary_pos_formatted,fielding_runs_prevented,outs_above_average_x,outs_above_average_infront,outs_above_average_lateral_toward3bline,outs_above_average_lateral_toward1bline,outs_above_average_behind,outs_above_average_rhh,outs_above_average_lhh,actual_success_rate_formatted,adj_estimated_success_rate_formatted,diff_success_rate_formatted,player_id_y,team_id,team,position,age,competitive_runs,bolts,hp_to_1b,sprint_speed,resp_fielder_id,year_y,outs_above_average_y,outs_per_play,rel_league_burst_distance,rel_league_reaction_distance,rel_league_routing_distance,rel_league_bootup_distance,f_bootup_distance,n,n_outs
492,492,492,492,492,492,Sosa,Lenyn,672820.0,White Sox,,SS,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,69%,71%,-2%,672820.0,145.0,CWS,SS,22.0,15.0,,4.57,27.6,,,,,,,,,,,
493,493,493,493,493,493,Soto,Juan,665742.0,---,,RF,-14.0,-16.0,-2.0,-2.0,-9.0,-3.0,-6.0,-10.0,85%,89%,-4%,665742.0,135.0,SD,RF,23.0,255.0,,4.39,26.6,665742.0,2022.0,-10.0,42.7,-1.1,0.6,-0.2,-0.7,32.7,89.0,38.0
494,494,494,494,494,494,Soto,Livan,670869.0,Angels,,SS,-2.0,-2.0,1.0,-2.0,-1.0,0.0,-1.0,-2.0,73%,78%,-5%,670869.0,108.0,LAA,SS,22.0,19.0,,,27.5,,,,,,,,,,,
495,495,495,495,495,495,Souza Jr.,Steven,519306.0,Mariners,,RF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,92%,88%,4%,,,,,,,,,,,,,,,,,,,,
496,496,496,496,496,496,Springer,George,543807.0,Blue Jays,,CF,2.0,2.0,0.0,1.0,0.0,1.0,3.0,-2.0,91%,91%,0%,543807.0,141.0,TOR,CF,32.0,205.0,2.0,4.37,28.3,543807.0,2022.0,3.0,58.8,0.5,-0.3,0.0,0.2,34.6,34.0,20.0
497,497,497,497,497,497,Stanton,Giancarlo,519317.0,Yankees,,RF,-1.0,-2.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,85%,87%,-2%,519317.0,147.0,NYY,DH,32.0,117.0,,5.04,24.5,519317.0,2022.0,-2.0,15.4,-2.0,-1.3,0.6,-2.7,30.1,13.0,2.0
498,498,498,498,498,498,Steer,Spencer,668715.0,Reds,,3B,-1.0,-1.0,-2.0,0.0,1.0,0.0,-1.0,0.0,73%,75%,-2%,668715.0,113.0,CIN,3B,24.0,34.0,,4.53,27.4,,,,,,,,,,,
499,499,499,499,499,499,Stefanic,Michael,683021.0,Angels,,2B,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,77%,76%,1%,683021.0,108.0,LAA,2B,26.0,28.0,,4.59,26.4,,,,,,,,,,,
500,500,500,500,500,500,Stevenson,Cal,670276.0,Athletics,,CF,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,94%,90%,4%,670276.0,133.0,OAK,CF,25.0,20.0,,,27.7,670276.0,2022.0,2.0,70.0,1.1,0.0,0.3,1.3,36.4,10.0,7.0
501,501,501,501,501,501,Story,Trevor,596115.0,Red Sox,,SS,8.0,10.0,1.0,2.0,6.0,0.0,9.0,1.0,81%,78%,3%,596115.0,111.0,BOS,2B,29.0,113.0,5.0,4.33,28.5,,,,,,,,,,,
502,502,502,502,502,502,Stott,Bryson,681082.0,Phillies,,SS,1.0,2.0,1.0,4.0,-3.0,0.0,1.0,0.0,75%,74%,1%,681082.0,143.0,PHI,SS,24.0,192.0,18.0,4.21,29.1,,,,,,,,,,,
503,503,503,503,503,503,Stowers,Kyle,669065.0,Orioles,,RF,-1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,-1.0,78%,82%,-4%,669065.0,110.0,BAL,LF,24.0,29.0,,4.55,27.0,669065.0,2022.0,-2.0,23.1,-2.0,-1.9,0.2,-3.8,29.4,13.0,3.0
504,504,504,504,504,504,Strange-Gordon,Dee,543829.0,Nationals,,2B,-5.0,-7.0,-6.0,-1.0,-1.0,0.0,-6.0,-2.0,59%,69%,-10%,543829.0,120.0,WSH,SS,34.0,32.0,1.0,4.13,28.4,,,,,,,,,,,
505,505,505,505,505,505,Straw,Myles,664702.0,Guardians,,CF,12.0,13.0,2.0,5.0,6.0,0.0,7.0,6.0,91%,88%,3%,664702.0,114.0,CLE,CF,27.0,247.0,48.0,4.14,29.3,664702.0,2022.0,10.0,60.6,0.2,0.1,-0.1,0.2,34.3,99.0,60.0
506,506,506,506,506,506,Suwinski,Jack,669261.0,Pirates,,LF,1.0,1.0,1.0,-1.0,3.0,-1.0,1.0,0.0,87%,86%,1%,669261.0,134.0,PIT,LF,23.0,104.0,3.0,4.32,28.7,669261.0,2022.0,0.0,45.2,0.1,-0.7,0.0,-0.6,32.9,42.0,19.0
507,507,507,507,507,507,Suzuki,Seiya,673548.0,Cubs,,RF,-3.0,-4.0,-1.0,-2.0,0.0,0.0,-2.0,-2.0,88%,89%,-1%,673548.0,112.0,CHC,RF,27.0,142.0,2.0,4.33,28.3,673548.0,2022.0,-3.0,35.9,-1.3,-0.3,-0.5,-1.9,31.5,39.0,14.0
508,508,508,508,508,508,Suarez,Eugenio,553993.0,Mariners,,3B,0.0,0.0,0.0,0.0,-2.0,1.0,2.0,-2.0,72%,72%,0%,553993.0,136.0,SEA,3B,30.0,144.0,,4.82,25.7,,,,,,,,,,,
509,509,509,509,509,509,Swaggerty,Travis,680552.0,Pirates,,CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50%,44%,6%,680552.0,134.0,PIT,LF,24.0,5.0,,,28.1,,,,,,,,,,,
510,510,510,510,510,510,Swanson,Dansby,621020.0,Braves,,SS,16.0,21.0,11.0,12.0,-2.0,0.0,20.0,1.0,78%,75%,3%,621020.0,144.0,ATL,SS,28.0,210.0,9.0,4.33,28.4,,,,,,,,,,,
511,511,511,511,511,511,Sanchez,Jesus,660821.0,Marlins,,CF,-2.0,-2.0,0.0,1.0,-3.0,-1.0,-2.0,0.0,89%,90%,-1%,660821.0,146.0,MIA,CF,24.0,115.0,,4.48,27.3,660821.0,2022.0,-4.0,43.2,0.4,0.0,0.4,0.8,35.2,37.0,16.0
512,512,512,512,512,512,Tapia,Raimel,606132.0,Blue Jays,,LF,-4.0,-5.0,1.0,-1.0,-4.0,0.0,-2.0,-3.0,88%,90%,-2%,606132.0,141.0,TOR,LF,28.0,189.0,10.0,4.27,28.2,606132.0,2022.0,-5.0,33.3,-0.9,-0.7,-0.2,-1.7,32.2,42.0,14.0
513,513,513,513,513,513,Taveras,Leody,665750.0,Rangers,,CF,4.0,4.0,-1.0,3.0,2.0,1.0,0.0,5.0,89%,87%,2%,665750.0,140.0,TEX,CF,23.0,107.0,31.0,4.21,29.5,665750.0,2022.0,3.0,58.1,0.7,-0.3,0.0,0.4,34.3,62.0,36.0
514,514,514,514,514,514,Taylor,Chris,621035.0,Dodgers,,SS,2.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,85%,84%,1%,621035.0,119.0,LAD,LF,31.0,109.0,,4.35,28.5,621035.0,2022.0,0.0,39.5,-0.4,-1.1,0.4,-1.1,32.2,43.0,17.0
515,515,515,515,515,515,Taylor,Michael A.,572191.0,Royals,,CF,5.0,5.0,-3.0,3.0,4.0,1.0,3.0,3.0,89%,88%,1%,572191.0,118.0,KC,CF,31.0,138.0,15.0,4.26,28.7,572191.0,2022.0,4.0,58.2,1.1,-0.5,0.4,1.0,35.6,79.0,46.0
516,516,516,516,516,516,Taylor,Tyrone,621438.0,Brewers,,CF,6.0,7.0,0.0,3.0,3.0,0.0,3.0,4.0,90%,88%,2%,621438.0,158.0,MIL,CF,28.0,139.0,2.0,4.5,28.5,621438.0,2022.0,5.0,58.6,1.0,0.9,-0.5,1.4,35.8,58.0,34.0
517,517,517,517,517,517,Tellez,Rowdy,642133.0,Brewers,,1B,-3.0,-4.0,-2.0,-1.0,-1.0,-1.0,-5.0,1.0,68%,70%,-2%,642133.0,158.0,MIL,1B,27.0,146.0,,4.83,23.8,,,,,,,,,,,
518,518,518,518,518,518,Thaiss,Matt,642136.0,Angels,,3B,-2.0,-2.0,-2.0,-1.0,0.0,0.0,-1.0,-2.0,61%,74%,-13%,642136.0,108.0,LAA,C,27.0,23.0,,4.88,24.4,,,,,,,,,,,
519,519,519,519,519,519,Thomas,Alek,677950.0,D-backs,,CF,6.0,7.0,1.0,2.0,3.0,1.0,4.0,3.0,91%,89%,2%,677950.0,109.0,AZ,CF,22.0,191.0,11.0,4.13,29.4,677950.0,2022.0,7.0,63.9,0.1,0.7,-1.4,-0.6,33.4,72.0,46.0
520,520,520,520,520,520,Thomas,Cody,642137.0,Athletics,,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86%,86%,0%,642137.0,133.0,OAK,LF,27.0,7.0,,,26.3,,,,,,,,,,,
521,521,521,521,521,521,Thomas,Dillon,605504.0,Angels,,RF,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,90%,84%,6%,,,,,,,,,,,,,,,,,,,,
522,522,522,522,522,522,Thomas,Lane,657041.0,Nationals,,CF,-3.0,-3.0,2.0,-3.0,0.0,-2.0,-2.0,-1.0,89%,90%,-1%,657041.0,120.0,WSH,CF,26.0,185.0,39.0,4.38,29.4,657041.0,2022.0,-4.0,43.1,-0.5,-0.6,0.1,-1.1,33.2,58.0,25.0
523,523,523,523,523,523,Thompson,Bubba,669352.0,Rangers,,LF,1.0,1.0,-1.0,2.0,0.0,0.0,2.0,0.0,88%,87%,1%,669352.0,140.0,TEX,LF,24.0,60.0,44.0,4.16,30.4,669352.0,2022.0,0.0,48.0,0.8,0.4,-0.2,0.9,34.8,25.0,12.0
524,524,524,524,524,524,Thompson,Trayce,572204.0,---,,RF,2.0,3.0,1.0,1.0,1.0,0.0,3.0,-1.0,88%,86%,2%,572204.0,119.0,LAD,LF,31.0,61.0,,4.47,27.8,572204.0,2022.0,2.0,45.7,0.7,1.8,-1.4,1.2,35.2,35.0,16.0
525,525,525,525,525,525,Toglia,Michael,669911.0,Rockies,,1B,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,78%,78%,0%,669911.0,115.0,COL,RF,23.0,34.0,,,28.3,669911.0,2022.0,-2.0,22.2,-1.8,-1.2,-0.2,-3.1,30.7,9.0,2.0
526,526,526,526,526,526,Torkelson,Spencer,679529.0,Tigers,,1B,-1.0,-1.0,1.0,-4.0,1.0,1.0,-1.0,0.0,75%,75%,0%,679529.0,116.0,DET,1B,22.0,119.0,,4.54,27.8,,,,,,,,,,,
527,527,527,527,527,527,Toro,Abraham,647351.0,Mariners,,2B,0.0,0.0,1.0,2.0,-3.0,0.0,1.0,0.0,76%,76%,0%,647351.0,136.0,SEA,2B,25.0,113.0,,4.31,28.0,,,,,,,,,,,
528,528,528,528,528,528,Torrens,Luis,620443.0,Mariners,,1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100%,79%,21%,620443.0,136.0,SEA,C,26.0,42.0,,4.79,26.0,,,,,,,,,,,
529,529,529,529,529,529,Torres,Gleyber,650402.0,Yankees,,2B,0.0,-1.0,-1.0,3.0,-1.0,-1.0,1.0,-1.0,79%,79%,0%,650402.0,147.0,NYY,2B,25.0,152.0,,4.51,26.9,,,,,,,,,,,
530,530,530,530,530,530,Tovar,Ezequiel,678662.0,Rockies,,SS,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,62%,65%,-3%,678662.0,115.0,COL,SS,20.0,9.0,,,27.6,,,,,,,,,,,
531,531,531,531,531,531,Trammell,Taylor,666211.0,Mariners,,CF,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,90%,89%,1%,666211.0,136.0,SEA,RF,24.0,29.0,,4.33,27.0,666211.0,2022.0,2.0,62.5,1.1,-0.4,0.7,1.4,34.1,16.0,10.0
532,532,532,532,532,532,Trejo,Alan,676701.0,Rockies,,SS,0.0,0.0,1.0,1.0,-2.0,0.0,1.0,-1.0,77%,77%,0%,676701.0,115.0,COL,SS,26.0,38.0,,4.7,26.7,,,,,,,,,,,
533,533,533,533,533,533,Trout,Mike,545361.0,Angels,,CF,3.0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,90%,89%,1%,545361.0,108.0,LAA,CF,30.0,106.0,27.0,4.3,29.4,545361.0,2022.0,-1.0,44.9,0.1,-1.1,0.1,-0.9,33.3,49.0,22.0
534,534,534,534,534,534,Tsutsugo,Yoshi,660294.0,Pirates,,1B,-1.0,-1.0,0.0,-1.0,0.0,0.0,-2.0,1.0,65%,66%,-1%,660294.0,134.0,PIT,1B,30.0,60.0,,4.47,26.0,,,,,,,,,,,
535,535,535,535,535,535,Tucker,Cole,657061.0,Pirates,,SS,-2.0,-3.0,-2.0,1.0,-1.0,0.0,-2.0,-1.0,78%,84%,-6%,657061.0,134.0,PIT,RF,25.0,22.0,,4.35,27.7,,,,,,,,,,,
536,536,536,536,536,536,Tucker,Kyle,663656.0,Astros,,RF,5.0,5.0,1.0,-1.0,4.0,2.0,5.0,1.0,91%,89%,2%,663656.0,117.0,HOU,RF,25.0,159.0,,4.51,26.6,663656.0,2022.0,0.0,48.4,-0.9,0.1,0.2,-0.6,32.6,62.0,30.0
537,537,537,537,537,537,Turner,Justin,457759.0,Dodgers,,3B,-2.0,-2.0,-2.0,-1.0,3.0,-2.0,-1.0,-1.0,74%,75%,-1%,457759.0,119.0,LAD,3B,37.0,158.0,,4.87,25.0,,,,,,,,,,,
538,538,538,538,538,538,Turner,Trea,607208.0,Dodgers,,SS,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,-1.0,76%,76%,0%,607208.0,119.0,LAD,SS,29.0,276.0,131.0,4.14,30.3,,,,,,,,,,,
539,539,539,539,539,539,Upton,Justin,457708.0,Mariners,,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100%,100%,0%,457708.0,136.0,SEA,DH,34.0,7.0,,,27.1,,,,,,,,,,,
540,540,540,540,540,540,Urshela,Gio,570482.0,Twins,,3B,-4.0,-5.0,-4.0,-2.0,2.0,0.0,-4.0,-2.0,69%,70%,-1%,570482.0,142.0,MIN,3B,30.0,185.0,,4.54,25.8,,,,,,,,,,,
541,541,541,541,541,541,Urias,Luis,649966.0,Brewers,,3B,-1.0,-2.0,-4.0,0.0,0.0,2.0,-4.0,2.0,74%,75%,-1%,649966.0,158.0,MIL,3B,25.0,140.0,,4.63,26.4,,,,,,,,,,,
542,542,542,542,542,542,Urias,Ramon,602104.0,Orioles,,3B,4.0,6.0,2.0,-1.0,5.0,0.0,3.0,3.0,76%,75%,1%,602104.0,110.0,BAL,3B,28.0,147.0,,4.66,26.7,,,,,,,,,,,
543,543,543,543,543,543,VanMeter,Josh,642165.0,Pirates,,2B,-1.0,-1.0,-1.0,2.0,-1.0,0.0,1.0,-1.0,72%,73%,-1%,642165.0,134.0,PIT,2B,27.0,46.0,,4.62,26.1,,,,,,,,,,,
544,544,544,544,544,544,Vargas,Ildemaro,545121.0,---,,3B,5.0,7.0,0.0,4.0,1.0,1.0,7.0,0.0,76%,73%,3%,545121.0,120.0,WSH,3B,30.0,102.0,,4.48,27.1,,,,,,,,,,,
545,545,545,545,545,545,Vargas,Miguel,678246.0,Dodgers,,LF,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,79%,83%,-4%,678246.0,119.0,LAD,LF,22.0,8.0,,,29.3,,,,,,,,,,,
546,546,546,546,546,546,Varsho,Daulton,662139.0,D-backs,,CF,16.0,18.0,5.0,4.0,4.0,5.0,14.0,4.0,92%,85%,7%,662139.0,109.0,AZ,RF,25.0,184.0,,4.28,28.0,662139.0,2022.0,15.0,66.2,2.3,1.3,0.2,3.7,37.4,74.0,49.0
547,547,547,547,547,547,Vaughn,Andrew,683734.0,White Sox,,LF,-17.0,-20.0,-5.0,-7.0,-5.0,-3.0,-7.0,-13.0,74%,83%,-9%,683734.0,145.0,CWS,LF,24.0,215.0,,4.71,26.2,683734.0,2022.0,-12.0,21.4,-3.0,-1.4,0.3,-4.0,29.3,42.0,9.0
548,548,548,548,548,548,Vavra,Terrin,679631.0,Orioles,,2B,-1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,72%,74%,-2%,679631.0,110.0,BAL,2B,25.0,28.0,,4.53,27.1,679631.0,2022.0,0.0,40.0,-4.3,-2.0,0.7,-5.6,29.7,5.0,2.0
549,549,549,549,549,549,Velazquez,Andrew,623205.0,Angels,,SS,2.0,3.0,-2.0,3.0,0.0,2.0,-1.0,3.0,79%,79%,0%,623205.0,108.0,LAA,SS,27.0,102.0,35.0,4.23,29.2,,,,,,,,,,,
550,550,550,550,550,550,Velazquez,Nelson,676369.0,Cubs,,CF,-3.0,-3.0,0.0,-2.0,-2.0,1.0,-2.0,-1.0,85%,88%,-3%,676369.0,112.0,CHC,CF,23.0,70.0,,4.43,28.2,676369.0,2022.0,-2.0,26.3,-0.4,-0.4,-0.4,-1.2,30.7,19.0,5.0
551,551,551,551,551,551,Verdugo,Alex,657077.0,Red Sox,,LF,-4.0,-4.0,2.0,-4.0,-4.0,2.0,-1.0,-3.0,83%,84%,-1%,657077.0,111.0,BOS,LF,26.0,240.0,,4.38,26.8,657077.0,2022.0,-2.0,47.1,-0.6,0.2,-0.1,-0.5,32.4,85.0,40.0
552,552,552,552,552,552,Vientos,Mark,668901.0,Mets,,3B,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,50%,66%,-16%,668901.0,121.0,NYM,DH,22.0,9.0,,,26.2,,,,,,,,,,,
553,553,553,553,553,553,Vierling,Matt,663837.0,Phillies,,CF,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,1.0,85%,85%,0%,663837.0,143.0,PHI,CF,25.0,112.0,21.0,4.34,29.6,663837.0,2022.0,-3.0,41.5,-0.7,-1.9,0.5,-2.1,32.4,53.0,22.0
554,554,554,554,554,554,Villar,David,681584.0,Giants,,3B,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-2.0,0.0,70%,71%,-1%,681584.0,137.0,SF,3B,25.0,45.0,,4.59,26.7,,,,,,,,,,,
555,555,555,555,555,555,Villar,Jonathan,542340.0,---,,2B,-11.0,-15.0,-3.0,-4.0,-8.0,0.0,-14.0,-2.0,64%,73%,-9%,542340.0,108.0,LAA,2B,31.0,89.0,,4.42,26.8,,,,,,,,,,,
556,556,556,556,556,556,Vogelbach,Daniel,596129.0,Pirates,,1B,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,67%,90%,-23%,596129.0,121.0,NYM,DH,29.0,107.0,,4.9,23.9,,,,,,,,,,,
557,557,557,557,557,557,Vogt,Stephen,519390.0,Athletics,,1B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,86%,83%,3%,519390.0,133.0,OAK,DH,37.0,44.0,,4.57,25.7,,,,,,,,,,,
558,558,558,558,558,558,Voit,Luke,572228.0,---,,1B,0.0,1.0,0.0,2.0,-1.0,0.0,0.0,0.0,71%,70%,1%,572228.0,120.0,WSH,DH,31.0,117.0,,4.96,24.7,,,,,,,,,,,
559,559,559,559,559,559,Vosler,Jason,613564.0,Giants,,3B,-3.0,-3.0,-2.0,1.0,-2.0,0.0,0.0,-3.0,65%,68%,-3%,613564.0,137.0,SF,3B,28.0,35.0,,4.55,26.7,,,,,,,,,,,
560,560,560,560,560,560,Votto,Joey,458015.0,Reds,,1B,-7.0,-9.0,-1.0,-6.0,-1.0,-2.0,-4.0,-5.0,70%,75%,-5%,458015.0,113.0,CIN,1B,38.0,102.0,,4.75,25.3,,,,,,,,,,,
561,561,561,561,561,561,Vazquez,Christian,543877.0,Red Sox,,1B,-2.0,-2.0,0.0,-1.0,-1.0,0.0,-1.0,-2.0,50%,67%,-17%,543877.0,117.0,HOU,C,31.0,168.0,,4.66,25.5,,,,,,,,,,,
562,562,562,562,562,562,Wade Jr.,LaMonte,664774.0,Giants,,RF,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,77%,77%,0%,664774.0,137.0,SF,RF,28.0,63.0,,4.67,26.0,664774.0,2022.0,-1.0,35.3,-0.7,-0.7,0.5,-1.0,31.4,17.0,6.0
563,563,563,563,563,563,Wade,Tyler,642180.0,Angels,,2B,-2.0,-3.0,1.0,-1.0,-2.0,-1.0,-4.0,1.0,78%,80%,-2%,642180.0,108.0,LAA,2B,27.0,44.0,7.0,4.16,29.0,,,,,,,,,,,
564,564,564,564,564,564,Walker,Christian,572233.0,D-backs,,1B,11.0,14.0,2.0,12.0,2.0,-2.0,3.0,11.0,77%,73%,4%,572233.0,109.0,AZ,1B,31.0,189.0,,4.64,26.6,,,,,,,,,,,
565,565,565,565,565,565,Walker,Steele,667727.0,Rangers,,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71%,74%,-3%,,,,,,,,,,667727.0,2022.0,0.0,20.0,-0.2,1.7,-1.9,-0.4,34.7,5.0,1.0
566,566,566,566,566,566,Wallner,Matt,670242.0,Twins,,RF,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,85%,87%,-2%,670242.0,142.0,MIN,RF,24.0,20.0,,4.32,28.4,670242.0,2022.0,-1.0,44.4,0.3,-1.6,0.8,-0.4,32.3,9.0,4.0
567,567,567,567,567,567,Walls,Taylor,670764.0,Rays,,SS,-8.0,-11.0,-8.0,-2.0,-1.0,1.0,-9.0,-3.0,81%,83%,-2%,670764.0,139.0,TB,SS,25.0,146.0,5.0,4.23,28.8,,,,,,,,,,,
568,568,568,568,568,568,Walsh,Jared,665120.0,Angels,,1B,0.0,0.0,0.0,-2.0,1.0,0.0,-1.0,0.0,72%,72%,0%,665120.0,108.0,LAA,1B,28.0,137.0,,4.55,25.9,,,,,,,,,,,
569,569,569,569,569,569,Walton,Donovan,622268.0,Giants,,2B,-3.0,-4.0,-3.0,-1.0,0.0,0.0,-3.0,-1.0,81%,86%,-5%,622268.0,137.0,SF,2B,28.0,35.0,,4.32,27.6,,,,,,,,,,,
570,570,570,570,570,570,Ward,Taylor,621493.0,Angels,,RF,1.0,1.0,1.0,0.0,-1.0,2.0,1.0,0.0,89%,88%,1%,621493.0,108.0,LAA,RF,28.0,160.0,6.0,4.4,28.4,621493.0,2022.0,-1.0,44.3,0.7,0.2,0.4,1.2,34.5,61.0,27.0
571,571,571,571,571,571,Waters,Drew,671221.0,Royals,,RF,-1.0,-2.0,-1.0,-1.0,-1.0,1.0,-2.0,0.0,85%,87%,-2%,671221.0,118.0,KC,RF,23.0,36.0,,,28.4,671221.0,2022.0,-1.0,50.0,-0.2,-0.6,-1.1,-2.0,32.1,20.0,10.0
572,572,572,572,572,572,Wendle,Joey,621563.0,Marlins,,2B,2.0,3.0,-1.0,2.0,2.0,0.0,4.0,-1.0,78%,77%,1%,621563.0,146.0,MIA,3B,32.0,170.0,,4.29,27.3,,,,,,,,,,,
573,573,573,573,573,573,White,Eli,642201.0,Rangers,,LF,5.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,91%,85%,6%,642201.0,140.0,TEX,CF,28.0,25.0,20.0,4.11,30.1,642201.0,2022.0,4.0,65.0,2.5,-0.3,0.4,2.6,36.6,20.0,13.0
574,574,574,574,574,574,Whitefield,Aaron,664334.0,Angels,,CF,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,100%,86%,14%,,,,,,,,,,,,,,,,,,,,
575,575,575,575,575,575,Williams,Luke,663897.0,---,,2B,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,80%,79%,1%,663897.0,146.0,MIA,LF,25.0,40.0,2.0,4.23,28.8,,,,,,,,,,,
576,576,576,576,576,576,Wilson,Marcus,657129.0,Mariners,,RF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67%,69%,-2%,,,,,,,,,,,,,,,,,,,,
577,577,577,577,577,577,Winker,Jesse,608385.0,Mariners,,LF,-9.0,-10.0,-2.0,-3.0,-4.0,-1.0,-6.0,-4.0,81%,86%,-5%,608385.0,136.0,SEA,LF,28.0,124.0,,4.67,25.4,608385.0,2022.0,-12.0,15.2,-2.6,-2.0,0.8,-3.9,28.5,46.0,7.0
578,578,578,578,578,578,Wisdom,Patrick,621550.0,Cubs,,3B,-12.0,-15.0,-4.0,-5.0,-5.0,-2.0,-9.0,-6.0,67%,71%,-4%,621550.0,112.0,CHC,3B,30.0,130.0,,4.5,27.8,621550.0,2022.0,-1.0,22.2,-2.5,-0.1,-0.6,-3.2,30.8,9.0,2.0
579,579,579,579,579,579,Witt Jr.,Bobby,677951.0,Royals,,SS,-8.0,-11.0,0.0,-6.0,-5.0,-1.0,-10.0,-1.0,69%,71%,-2%,677951.0,118.0,KC,SS,22.0,201.0,107.0,4.13,30.4,,,,,,,,,,,
580,580,580,580,580,580,Wong,Kolten,543939.0,Brewers,,2B,-7.0,-10.0,-7.0,-3.0,0.0,1.0,-4.0,-6.0,76%,79%,-3%,543939.0,158.0,MIL,2B,31.0,167.0,,4.45,26.0,,,,,,,,,,,
581,581,581,581,581,581,Yastrzemski,Mike,573262.0,Giants,,RF,2.0,2.0,1.0,2.0,0.0,-2.0,4.0,-2.0,87%,86%,1%,573262.0,137.0,SF,CF,31.0,137.0,,4.41,27.0,573262.0,2022.0,0.0,51.3,0.8,-0.3,0.3,0.7,34.9,80.0,41.0
582,582,582,582,582,582,Yelich,Christian,592885.0,Brewers,,LF,-4.0,-5.0,0.0,-3.0,-2.0,0.0,-2.0,-3.0,86%,89%,-3%,592885.0,158.0,MIL,LF,30.0,245.0,8.0,4.37,28.1,592885.0,2022.0,-5.0,39.1,-1.6,-1.8,0.1,-3.3,30.0,46.0,18.0
583,583,583,583,583,583,Yepez,Juan,660766.0,Cardinals,,LF,-7.0,-7.0,0.0,-3.0,-4.0,0.0,-4.0,-4.0,73%,81%,-8%,660766.0,138.0,STL,LF,24.0,93.0,,4.66,26.8,660766.0,2022.0,-6.0,0.0,-5.4,-1.1,0.4,-6.2,25.7,13.0,0.0
584,584,584,584,584,584,Young,Jared,676724.0,Cubs,,1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50%,49%,1%,676724.0,112.0,CHC,DH,26.0,6.0,,,28.2,,,,,,,,,,,
585,585,585,585,585,585,Zavala,Seby,664874.0,White Sox,,1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100%,94%,6%,664874.0,145.0,CWS,C,28.0,46.0,,4.72,25.8,,,,,,,,,,,
586,586,586,586,586,586,Zimmer,Bradley,605548.0,---,,CF,3.0,4.0,-1.0,1.0,4.0,0.0,1.0,3.0,89%,86%,3%,605548.0,141.0,TOR,CF,29.0,34.0,8.0,4.23,29.2,605548.0,2022.0,2.0,53.3,1.1,-0.1,0.2,1.3,35.6,30.0,16.0
587,587,587,587,587,587,Wong,Connor,,,,,,,,,,,,,,,,657136.0,111.0,BOS,C,26.0,24.0,,4.33,28.8,,,,,,,,,,,
588,588,588,588,588,588,Alfaro,Jorge,,,,,,,,,,,,,,,,595751.0,135.0,SD,C,29.0,83.0,,4.41,28.7,,,,,,,,,,,
589,589,589,589,589,589,Langeliers,Shea,,,,,,,,,,,,,,,,669127.0,133.0,OAK,DH,24.0,43.0,,4.49,28.7,,,,,,,,,,,
590,590,590,590,590,590,Ohtani,Shohei,,,,,,,,,,,,,,,,660271.0,108.0,LAA,DH,27.0,196.0,9.0,4.09,28.3,,,,,,,,,,,
591,591,591,591,591,591,Kolozsvary,Mark,,,,,,,,,,,,,,,,656627.0,113.0,CIN,C,26.0,7.0,,,28.2,,,,,,,,,,,
